train_id,priority,release_delay_min,track_id,from_station,to_station,from_name,to_name,start_min,end_min,duration_min,start_time,end_time
TRN0331,5,24,TRK0202,STN119,STN117,Rohtak Jn,Rewari Jn,334,347,13,2025-09-24T16:07:49.592971,2025-09-24T16:20:49.592971
TRN0332,5,10,TRK0202,STN117,STN119,Rewari Jn,Rohtak Jn,10,23,13,2025-09-24T10:43:49.592971,2025-09-24T10:56:49.592971
TRN0332,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,272,285,13,2025-09-24T15:05:49.592971,2025-09-24T15:18:49.592971
TRN0333,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,152,163,11,2025-09-24T13:05:49.592971,2025-09-24T13:16:49.592971
TRN0333,5,24,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,163,174,11,2025-09-24T13:16:49.592971,2025-09-24T13:27:49.592971
TRN0334,5,10,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0334,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,28,39,11,2025-09-24T11:01:49.592971,2025-09-24T11:12:49.592971
TRN0335,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,233,245,12,2025-09-24T14:26:49.592971,2025-09-24T14:38:49.592971
TRN0336,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,244,256,12,2025-09-24T14:37:49.592971,2025-09-24T14:49:49.592971
TRN0337,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,649,660,11,2025-09-24T21:22:49.592971,2025-09-24T21:33:49.592971
TRN0338,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,418,429,11,2025-09-24T17:31:49.592971,2025-09-24T17:42:49.592971
TRN0339,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,660,671,11,2025-09-24T21:33:49.592971,2025-09-24T21:44:49.592971
TRN0339,5,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,673,684,11,2025-09-24T21:46:49.592971,2025-09-24T21:57:49.592971
TRN0340,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,707,717,10,2025-09-24T22:20:49.592971,2025-09-24T22:30:49.592971
TRN0340,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,717,727,10,2025-09-24T22:30:49.592971,2025-09-24T22:40:49.592971
TRN0341,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,212,222,10,2025-09-24T14:05:49.592971,2025-09-24T14:15:49.592971
TRN0341,5,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,222,232,10,2025-09-24T14:15:49.592971,2025-09-24T14:25:49.592971
TRN0342,5,10,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,29,40,11,2025-09-24T11:02:49.592971,2025-09-24T11:13:49.592971
TRN0342,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,151,162,11,2025-09-24T13:04:49.592971,2025-09-24T13:15:49.592971
TRN0343,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,47,59,12,2025-09-24T11:20:49.592971,2025-09-24T11:32:49.592971
TRN0343,5,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,59,71,12,2025-09-24T11:32:49.592971,2025-09-24T11:44:49.592971
TRN0343,5,24,TRK0211,STN123,STN071,Saharanpur Jn,Jagadhri Workshop,71,83,12,2025-09-24T11:44:49.592971,2025-09-24T11:56:49.592971
TRN0344,5,10,TRK0211,STN071,STN123,Jagadhri Workshop,Saharanpur Jn,10,24,14,2025-09-24T10:43:49.592971,2025-09-24T10:57:49.592971
TRN0344,5,10,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,24,38,14,2025-09-24T10:57:49.592971,2025-09-24T11:11:49.592971
TRN0344,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,198,212,14,2025-09-24T13:51:49.592971,2025-09-24T14:05:49.592971
TRN0345,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,212,222,10,2025-09-24T14:05:49.592971,2025-09-24T14:15:49.592971
TRN0345,5,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,222,232,10,2025-09-24T14:15:49.592971,2025-09-24T14:25:49.592971
TRN0346,5,10,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0346,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,119,130,11,2025-09-24T12:32:49.592971,2025-09-24T12:43:49.592971
TRN0347,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,158,168,10,2025-09-24T13:11:49.592971,2025-09-24T13:21:49.592971
TRN0347,5,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,232,242,10,2025-09-24T14:25:49.592971,2025-09-24T14:35:49.592971
TRN0347,5,24,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,242,252,10,2025-09-24T14:35:49.592971,2025-09-24T14:45:49.592971
TRN0348,5,10,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0348,5,10,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,48,58,10,2025-09-24T11:21:49.592971,2025-09-24T11:31:49.592971
TRN0348,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,178,188,10,2025-09-24T13:31:49.592971,2025-09-24T13:41:49.592971
TRN0349,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,203,212,9,2025-09-24T13:56:49.592971,2025-09-24T14:05:49.592971
TRN0349,5,24,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,212,221,9,2025-09-24T14:05:49.592971,2025-09-24T14:14:49.592971
TRN0349,5,24,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,221,230,9,2025-09-24T14:14:49.592971,2025-09-24T14:23:49.592971
TRN0350,5,10,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,112,125,13,2025-09-24T12:25:49.592971,2025-09-24T12:38:49.592971
TRN0350,5,10,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,129,142,13,2025-09-24T12:42:49.592971,2025-09-24T12:55:49.592971
TRN0350,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,245,258,13,2025-09-24T14:38:49.592971,2025-09-24T14:51:49.592971
TRN0351,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,236,246,10,2025-09-24T14:29:49.592971,2025-09-24T14:39:49.592971
TRN0351,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,250,260,10,2025-09-24T14:43:49.592971,2025-09-24T14:53:49.592971
TRN0351,1,24,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,260,270,10,2025-09-24T14:53:49.592971,2025-09-24T15:03:49.592971
TRN0352,1,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,30,43,13,2025-09-24T11:03:49.592971,2025-09-24T11:16:49.592971
TRN0352,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,309,322,13,2025-09-24T15:42:49.592971,2025-09-24T15:55:49.592971
TRN0352,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,322,335,13,2025-09-24T15:55:49.592971,2025-09-24T16:08:49.592971
TRN0353,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,39,52,13,2025-09-24T11:12:49.592971,2025-09-24T11:25:49.592971
TRN0353,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,65,78,13,2025-09-24T11:38:49.592971,2025-09-24T11:51:49.592971
TRN0353,1,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,89,102,13,2025-09-24T12:02:49.592971,2025-09-24T12:15:49.592971
TRN0353,1,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,124,137,13,2025-09-24T12:37:49.592971,2025-09-24T12:50:49.592971
TRN0353,1,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,137,150,13,2025-09-24T12:50:49.592971,2025-09-24T13:03:49.592971
TRN0354,1,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,10,22,12,2025-09-24T10:43:49.592971,2025-09-24T10:55:49.592971
TRN0354,1,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,22,34,12,2025-09-24T10:55:49.592971,2025-09-24T11:07:49.592971
TRN0354,1,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,39,51,12,2025-09-24T11:12:49.592971,2025-09-24T11:24:49.592971
TRN0354,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,255,267,12,2025-09-24T14:48:49.592971,2025-09-24T15:00:49.592971
TRN0354,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,271,283,12,2025-09-24T15:04:49.592971,2025-09-24T15:16:49.592971
TRN0355,1,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,113,122,9,2025-09-24T12:26:49.592971,2025-09-24T12:35:49.592971
TRN0355,1,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,125,134,9,2025-09-24T12:38:49.592971,2025-09-24T12:47:49.592971
TRN0355,1,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,144,153,9,2025-09-24T12:57:49.592971,2025-09-24T13:06:49.592971
TRN0355,1,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,206,215,9,2025-09-24T13:59:49.592971,2025-09-24T14:08:49.592971
TRN0355,1,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,242,251,9,2025-09-24T14:35:49.592971,2025-09-24T14:44:49.592971
TRN0355,1,24,TRK0168,STN006,STN075,Amritsar Jn,Jammu Tawi,251,260,9,2025-09-24T14:44:49.592971,2025-09-24T14:53:49.592971
TRN0356,1,10,TRK0168,STN075,STN006,Jammu Tawi,Amritsar Jn,41,50,9,2025-09-24T11:14:49.592971,2025-09-24T11:23:49.592971
TRN0356,1,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,185,194,9,2025-09-24T13:38:49.592971,2025-09-24T13:47:49.592971
TRN0356,1,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,202,211,9,2025-09-24T13:55:49.592971,2025-09-24T14:04:49.592971
TRN0356,1,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,212,221,9,2025-09-24T14:05:49.592971,2025-09-24T14:14:49.592971
TRN0356,1,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,222,231,9,2025-09-24T14:15:49.592971,2025-09-24T14:24:49.592971
TRN0356,1,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,232,241,9,2025-09-24T14:25:49.592971,2025-09-24T14:34:49.592971
TRN0357,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,70,80,10,2025-09-24T11:43:49.592971,2025-09-24T11:53:49.592971
TRN0357,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,81,91,10,2025-09-24T11:54:49.592971,2025-09-24T12:04:49.592971
TRN0357,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,133,143,10,2025-09-24T12:46:49.592971,2025-09-24T12:56:49.592971
TRN0357,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,276,286,10,2025-09-24T15:09:49.592971,2025-09-24T15:19:49.592971
TRN0357,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,307,317,10,2025-09-24T15:40:49.592971,2025-09-24T15:50:49.592971
TRN0357,2,24,TRK0168,STN006,STN075,Amritsar Jn,Jammu Tawi,317,327,10,2025-09-24T15:50:49.592971,2025-09-24T16:00:49.592971
TRN0358,2,10,TRK0168,STN075,STN006,Jammu Tawi,Amritsar Jn,20,29,9,2025-09-24T10:53:49.592971,2025-09-24T11:02:49.592971
TRN0358,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,127,136,9,2025-09-24T12:40:49.592971,2025-09-24T12:49:49.592971
TRN0358,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,215,224,9,2025-09-24T14:08:49.592971,2025-09-24T14:17:49.592971
TRN0358,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,389,398,9,2025-09-24T17:02:49.592971,2025-09-24T17:11:49.592971
TRN0358,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,420,429,9,2025-09-24T17:33:49.592971,2025-09-24T17:42:49.592971
TRN0358,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,430,439,9,2025-09-24T17:43:49.592971,2025-09-24T17:52:49.592971
TRN0359,1,24,TRK0185,STN102,STN030,New Delhi,BholaRai Halt,24,34,10,2025-09-24T10:57:49.592971,2025-09-24T11:07:49.592971
TRN0360,1,10,TRK0185,STN030,STN102,BholaRai Halt,New Delhi,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0361,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,363,371,8,2025-09-24T16:36:49.592971,2025-09-24T16:44:49.592971
TRN0361,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,383,391,8,2025-09-24T16:56:49.592971,2025-09-24T17:04:49.592971
TRN0361,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,398,406,8,2025-09-24T17:11:49.592971,2025-09-24T17:19:49.592971
TRN0361,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,406,414,8,2025-09-24T17:19:49.592971,2025-09-24T17:27:49.592971
TRN0361,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,418,426,8,2025-09-24T17:31:49.592971,2025-09-24T17:39:49.592971
TRN0362,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,194,203,9,2025-09-24T13:47:49.592971,2025-09-24T13:56:49.592971
TRN0362,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,238,247,9,2025-09-24T14:31:49.592971,2025-09-24T14:40:49.592971
TRN0362,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,394,403,9,2025-09-24T17:07:49.592971,2025-09-24T17:16:49.592971
TRN0362,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,458,467,9,2025-09-24T18:11:49.592971,2025-09-24T18:20:49.592971
TRN0362,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,471,480,9,2025-09-24T18:24:49.592971,2025-09-24T18:33:49.592971
TRN0363,3,24,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,24,37,13,2025-09-24T10:57:49.592971,2025-09-24T11:10:49.592971
TRN0363,3,24,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,40,53,13,2025-09-24T11:13:49.592971,2025-09-24T11:26:49.592971
TRN0363,3,24,TRK0207,STN123,STN004,Saharanpur Jn,Ambala Cantt Jn,61,74,13,2025-09-24T11:34:49.592971,2025-09-24T11:47:49.592971
TRN0363,3,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,353,366,13,2025-09-24T16:26:49.592971,2025-09-24T16:39:49.592971
TRN0363,3,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,403,416,13,2025-09-24T17:16:49.592971,2025-09-24T17:29:49.592971
TRN0363,3,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,416,429,13,2025-09-24T17:29:49.592971,2025-09-24T17:42:49.592971
TRN0364,3,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,123,131,8,2025-09-24T12:36:49.592971,2025-09-24T12:44:49.592971
TRN0364,3,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,137,145,8,2025-09-24T12:50:49.592971,2025-09-24T12:58:49.592971
TRN0364,3,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,261,269,8,2025-09-24T14:54:49.592971,2025-09-24T15:02:49.592971
TRN0364,3,10,TRK0207,STN004,STN123,Ambala Cantt Jn,Saharanpur Jn,269,277,8,2025-09-24T15:02:49.592971,2025-09-24T15:10:49.592971
TRN0364,3,10,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,277,285,8,2025-09-24T15:10:49.592971,2025-09-24T15:18:49.592971
TRN0364,3,10,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,285,293,8,2025-09-24T15:18:49.592971,2025-09-24T15:26:49.592971
TRN0365,2,24,TRK0160,STN064,STN045,Hazrat Nizamuddin,Delhi Shahdara,30,39,9,2025-09-24T11:03:49.592971,2025-09-24T11:12:49.592971
TRN0365,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,411,420,9,2025-09-24T17:24:49.592971,2025-09-24T17:33:49.592971
TRN0366,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,474,482,8,2025-09-24T18:27:49.592971,2025-09-24T18:35:49.592971
TRN0366,2,10,TRK0160,STN045,STN064,Delhi Shahdara,Hazrat Nizamuddin,482,490,8,2025-09-24T18:35:49.592971,2025-09-24T18:43:49.592971
TRN0367,2,24,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,32,42,10,2025-09-24T11:05:49.592971,2025-09-24T11:15:49.592971
TRN0367,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,363,373,10,2025-09-24T16:36:49.592971,2025-09-24T16:46:49.592971
TRN0368,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,10,23,13,2025-09-24T10:43:49.592971,2025-09-24T10:56:49.592971
TRN0368,2,10,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,23,36,13,2025-09-24T10:56:49.592971,2025-09-24T11:09:49.592971
TRN0369,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,335,344,9,2025-09-24T16:08:49.592971,2025-09-24T16:17:49.592971
TRN0369,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,352,361,9,2025-09-24T16:25:49.592971,2025-09-24T16:34:49.592971
TRN0369,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,363,372,9,2025-09-24T16:36:49.592971,2025-09-24T16:45:49.592971
TRN0369,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,372,381,9,2025-09-24T16:45:49.592971,2025-09-24T16:54:49.592971
TRN0369,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,381,390,9,2025-09-24T16:54:49.592971,2025-09-24T17:03:49.592971
TRN0370,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,86,96,10,2025-09-24T11:59:49.592971,2025-09-24T12:09:49.592971
TRN0370,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,111,121,10,2025-09-24T12:24:49.592971,2025-09-24T12:34:49.592971
TRN0370,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,479,489,10,2025-09-24T18:32:49.592971,2025-09-24T18:42:49.592971
TRN0370,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,510,520,10,2025-09-24T19:03:49.592971,2025-09-24T19:13:49.592971
TRN0370,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,522,532,10,2025-09-24T19:15:49.592971,2025-09-24T19:25:49.592971
TRN0371,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,663,673,10,2025-09-24T21:36:49.592971,2025-09-24T21:46:49.592971
TRN0371,5,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,740,750,10,2025-09-24T22:53:49.592971,2025-09-24T23:03:49.592971
TRN0372,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,693,704,11,2025-09-24T22:06:49.592971,2025-09-24T22:17:49.592971
TRN0372,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,706,717,11,2025-09-24T22:19:49.592971,2025-09-24T22:30:49.592971
TRN0373,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,56,65,9,2025-09-24T11:29:49.592971,2025-09-24T11:38:49.592971
TRN0373,5,24,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,65,74,9,2025-09-24T11:38:49.592971,2025-09-24T11:47:49.592971
TRN0374,5,10,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,19,29,10,2025-09-24T10:52:49.592971,2025-09-24T11:02:49.592971
TRN0374,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,46,56,10,2025-09-24T11:19:49.592971,2025-09-24T11:29:49.592971
TRN0375,5,10,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,18,28,10,2025-09-24T10:51:49.592971,2025-09-24T11:01:49.592971
TRN0375,5,10,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,146,156,10,2025-09-24T12:59:49.592971,2025-09-24T13:09:49.592971
TRN0375,5,10,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,156,166,10,2025-09-24T13:09:49.592971,2025-09-24T13:19:49.592971
TRN0376,5,24,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,38,49,11,2025-09-24T11:11:49.592971,2025-09-24T11:22:49.592971
TRN0376,5,24,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,142,153,11,2025-09-24T12:55:49.592971,2025-09-24T13:06:49.592971
TRN0376,5,24,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,301,312,11,2025-09-24T15:34:49.592971,2025-09-24T15:45:49.592971
TRN0377,5,10,TRK0189,STN102,STN060,New Delhi,Hapur Jn,87,99,12,2025-09-24T12:00:49.592971,2025-09-24T12:12:49.592971
TRN0378,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,39,51,12,2025-09-24T11:12:49.592971,2025-09-24T11:24:49.592971
TRN0379,5,10,TRK0146,STN043,STN053,Delhi Junction,Ghaziabad Jn,20,34,14,2025-09-24T10:53:49.592971,2025-09-24T11:07:49.592971
TRN0380,5,24,TRK0146,STN053,STN043,Ghaziabad Jn,Delhi Junction,24,36,12,2025-09-24T10:57:49.592971,2025-09-24T11:09:49.592971
TRN0381,5,10,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,10,22,12,2025-09-24T10:43:49.592971,2025-09-24T10:55:49.592971
TRN0382,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,10,22,12,2025-09-24T10:43:49.592971,2025-09-24T10:55:49.592971
TRN0383,5,24,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,24,36,12,2025-09-24T10:57:49.592971,2025-09-24T11:09:49.592971
TRN0384,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,77,86,9,2025-09-24T11:50:49.592971,2025-09-24T11:59:49.592971
TRN0385,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,116,126,10,2025-09-24T12:29:49.592971,2025-09-24T12:39:49.592971
TRN0385,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,156,166,10,2025-09-24T13:09:49.592971,2025-09-24T13:19:49.592971
TRN0385,5,24,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,166,176,10,2025-09-24T13:19:49.592971,2025-09-24T13:29:49.592971
TRN0386,5,10,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,10,21,11,2025-09-24T10:43:49.592971,2025-09-24T10:54:49.592971
TRN0386,5,10,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,21,32,11,2025-09-24T10:54:49.592971,2025-09-24T11:05:49.592971
TRN0386,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,341,352,11,2025-09-24T16:14:49.592971,2025-09-24T16:25:49.592971
TRN0387,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,162,174,12,2025-09-24T13:15:49.592971,2025-09-24T13:27:49.592971
TRN0387,5,24,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,174,186,12,2025-09-24T13:27:49.592971,2025-09-24T13:39:49.592971
TRN0388,5,10,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,10,22,12,2025-09-24T10:43:49.592971,2025-09-24T10:55:49.592971
TRN0388,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,285,297,12,2025-09-24T15:18:49.592971,2025-09-24T15:30:49.592971
TRN0389,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,199,208,9,2025-09-24T13:52:49.592971,2025-09-24T14:01:49.592971
TRN0389,5,24,TRK0202,STN119,STN117,Rohtak Jn,Rewari Jn,209,218,9,2025-09-24T14:02:49.592971,2025-09-24T14:11:49.592971
TRN0390,5,10,TRK0202,STN117,STN119,Rewari Jn,Rohtak Jn,23,32,9,2025-09-24T10:56:49.592971,2025-09-24T11:05:49.592971
TRN0390,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,355,364,9,2025-09-24T16:28:49.592971,2025-09-24T16:37:49.592971
TRN0391,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,134,147,13,2025-09-24T12:47:49.592971,2025-09-24T13:00:49.592971
TRN0391,5,24,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,147,160,13,2025-09-24T13:00:49.592971,2025-09-24T13:13:49.592971
TRN0392,5,10,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,74,88,14,2025-09-24T11:47:49.592971,2025-09-24T12:01:49.592971
TRN0392,5,10,TRK0189,STN060,STN102,Hapur Jn,New Delhi,147,161,14,2025-09-24T13:00:49.592971,2025-09-24T13:14:49.592971
TRN0393,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,188,198,10,2025-09-24T13:41:49.592971,2025-09-24T13:51:49.592971
TRN0394,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,192,203,11,2025-09-24T13:45:49.592971,2025-09-24T13:56:49.592971
TRN0395,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,641,653,12,2025-09-24T21:14:49.592971,2025-09-24T21:26:49.592971
TRN0396,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,550,561,11,2025-09-24T19:43:49.592971,2025-09-24T19:54:49.592971
TRN0397,5,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,474,488,14,2025-09-24T18:27:49.592971,2025-09-24T18:41:49.592971
TRN0397,5,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,738,752,14,2025-09-24T22:51:49.592971,2025-09-24T23:05:49.592971
TRN0398,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,752,764,12,2025-09-24T23:05:49.592971,2025-09-24T23:17:49.592971
TRN0398,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,764,776,12,2025-09-24T23:17:49.592971,2025-09-24T23:29:49.592971
TRN0399,5,24,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,34,47,13,2025-09-24T11:07:49.592971,2025-09-24T11:20:49.592971
